day,stage,motor_b,throttle,throttle_name,price,ema30,p_kash,price_over_pkash,supply,tokens_burned_total,vault_core_usd,vault_sociedad_usd,r_op_usd,burned_total_usd,recirculated_total_usd,staking_total_usd,om_total_usd,deferred_queue_usd,fee_total_usd,users,buy_pressure,sell_pressure,lp_depth_usd,burn_cap_hit,kash_lock_hit
57,1,0,1,NORMAL,0.006925836138900564,0.0059334933239313286,0.0004885267161944942,14.17698543254945,5712650759.31901,4287349240.68099,2795720.096235,1203681.183098,1165.755513,3990000.0,0.0,1710000.0,1710000.0,0.0,200000.0,0.0,100000.0,158208.94447269218,300000.0,False,False
58,1,0,1,NORMAL,0.006939899365254221,0.005998422745952161,0.0004979852067932335,13.935954864891618,5702564157.7249775,4297435842.2750225,2844815.569717,1224916.053461,1206.672719,4060000.0,0.0,1740000.0,1740000.0,0.0,200000.0,0.0,100000.0,158259.5323112374,300000.0,False,False
59,1,0,1,NORMAL,0.006953656329387035,0.0060600507190769915,0.0005074756917909923,13.702442189587577,5692497511.246611,4307502488.753389,2893912.690924,1246154.996265,1248.296093,4130000.0,0.0,1770000.0,1770000.0,0.0,200000.0,0.0,100000.0,158300.88551406818,300000.0,False,False
60,1,0,1,NORMAL,0.006967166359059738,0.006118574308753298,0.0005169982866213857,13.476188489115858,5682450384.998652,4317549615.001348,2943011.459911,1267398.012291,1290.625658,4200000.0,0.0,1800000.0,1800000.0,0.0,200000.0,0.0,100000.0,158334.68539639976,300000.0,False,False
61,1,0,1,NORMAL,0.006980478105254514,0.006174181005301764,0.0005265531019209611,13.256930934009251,5672422418.583672,4327577581.416328,2992111.876733,1288645.10232,1333.661439,4270000.0,0.0,1830000.0,1830000.0,0.0,200000.0,0.0,100000.0,158362.30863755467,300000.0,False,False
62,1,0,1,NORMAL,0.006993631450505195,0.00622704877596005,0.0005361402443306312,13.04440680299371,5662413312.371056,4337586687.628944,3041213.941446,1309896.267134,1377.403458,4340000.0,0.0,1860000.0,1860000.0,0.0,200000.0,0.0,100000.0,158384.88198671272,300000.0,False,False
63,1,0,1,NORMAL,0.007006659080914144,0.006277346214989347,0.0005457598171707768,12.83835647196732,5652422816.302726,4347577183.697274,3090317.654105,1331151.507513,1421.85174,4410000.0,0.0,1890000.0,1890000.0,0.0,200000.0,0.0,100000.0,158403.32730863005,300000.0,False,False
64,1,0,1,NORMAL,0.007019587779530517,0.006325232767540391,0.000555411921010274,12.638525595133325,5642450720.761144,4357549279.238856,3139423.014765,1352410.82424,1467.006308,4480000.0,0.0,1920000.0,1920000.0,0.0,200000.0,0.0,100000.0,158418.39862005517,300000.0,False,False
65,1,0,1,NORMAL,0.007032439489413021,0.006370859007661205,0.000565096654145325,12.44466665627169,5632496849.120246,4367503150.879754,3188530.023482,1373674.218096,1512.867186,4550000.0,0.0,1950000.0,1950000.0,0.0,200000.0,0.0,100000.0,158430.71250423236,300000.0,False,False
66,1,0,1,NORMAL,0.007045232186678601,0.006414366954694586,0.0005748141130015359,12.256540031507154,5622561051.669544,4377438948.330456,3237638.680311,1394941.689863,1559.434398,4620000.0,0.0,1980000.0,1980000.0,0.0,200000.0,0.0,100000.0,158440.7730629905,300000.0,False,False
