day,stage,motor_b,throttle,throttle_name,price,ema30,p_kash,price_over_pkash,supply,tokens_burned_total,vault_core_usd,vault_sociedad_usd,r_op_usd,burned_total_usd,recirculated_total_usd,staking_total_usd,om_total_usd,deferred_queue_usd,fee_total_usd,users,buy_pressure,sell_pressure,lp_depth_usd,burn_cap_hit,kash_lock_hit
76,1,0,1,NORMAL,0.007011222295351705,0.006707492411428013,0.0006568679577401037,10.673716403328909,7933346080.343907,2066653919.6560926,5220342.269715,2250977.210711,2889.544142,7448000.0,0.0,3192000.0,3192000.0,0.0,280000.0,0.0,140000.0,222489.80927305517,300000.0,False,False
77,1,0,1,NORMAL,0.007023575272529768,0.006727884854079739,0.0006666946987747847,10.534919934772713,7919393072.623852,2080606927.3761482,5289119.775311,2280814.543326,2965.617968,7546000.0,0.0,3234000.0,3234000.0,0.0,280000.0,0.0,140000.0,222489.81166099306,300000.0,False,False
78,1,0,1,NORMAL,0.007035949999727697,0.0067477600247667045,0.0006765543192589407,10.399682330658207,7905464605.252169,2094535394.7478313,5357899.589193,2310657.598169,3042.68106,7644000.0,0.0,3276000.0,3276000.0,0.0,280000.0,0.0,140000.0,222489.8134332977,300000.0,False,False
79,1,0,1,NORMAL,0.0070483465189660355,0.0067671527018118224,0.0006864469050728107,10.26786844966316,7891560635.046349,2108439364.9536514,5426681.711438,2340506.376338,3120.733451,7742000.0,0.0,3318000.0,3318000.0,0.0,280000.0,0.0,140000.0,222489.81474868528,300000.0,False,False
80,1,0,1,NORMAL,0.0070607648713903945,0.006786095422429795,0.0006963725422978676,10.139349906145798,7877681118.905387,2122318881.094613,5495466.142125,2370360.87893,3199.775174,7840000.0,0.0,3360000.0,3360000.0,0.0,280000.0,0.0,140000.0,222489.81572495334,300000.0,False,False
81,1,0,1,NORMAL,0.007073205097513322,0.006804618627273894,0.0007063313172167547,10.01400465348861,7863826013.808201,2136173986.1917992,5564252.88133,2400221.107043,3279.806262,7938000.0,0.0,3402000.0,3402000.0,0.0,280000.0,0.0,140000.0,222489.81644953013,300000.0,False,False
82,1,0,1,NORMAL,0.007085667237394164,0.006822750795668751,0.0007163233163144586,9.89171659782135,7849995276.812423,2150004723.1875772,5633041.929131,2430087.061775,3360.826748,8036000.0,0.0,3444000.0,3444000.0,0.0,280000.0,0.0,140000.0,222489.81698730413,300000.0,False,False
83,1,0,1,NORMAL,0.007098151330772822,0.006840518572127079,0.0007263486262785743,9.772375239614606,7836188865.053472,2163811134.9465284,5701833.285606,2459958.744225,3442.836665,8134000.0,0.0,3486000.0,3486000.0,0.0,280000.0,0.0,140000.0,222489.81738643485,300000.0,False,False
84,1,0,1,NORMAL,0.007110657417169233,0.006857946884710444,0.0007364073339996794,9.655875340823709,7822406735.743829,2177593264.256171,5770626.950832,2489836.155491,3525.836047,8232000.0,0.0,3528000.0,3528000.0,0.0,280000.0,0.0,140000.0,222489.8176826659,300000.0,False,False
85,1,0,1,NORMAL,0.007123185535957361,0.006875059055758632,0.00074649952657195,9.542116615489649,7808648846.17247,2191351153.82753,5839422.924886,2519719.296671,3609.824927,8330000.0,0.0,3570000.0,3570000.0,0.0,280000.0,0.0,140000.0,222489.8179025257,300000.0,False,False
86,1,0,1,NORMAL,0.007135735726420247,0.006891876905478737,0.0007566252912938972,9.43100344189856,7794915153.704411,2205084846.2955894,5908221.207847,2549608.168864,3694.803338,8428000.0,0.0,3612000.0,3612000.0,0.0,280000.0,0.0,140000.0,222489.8180657035,300000.0,False,False
87,1,0,1,NORMAL,0.007148308027790958,0.00690842084885372,0.0007667847156682026,9.322444594584383,7781205615.780332,2218794384.2196684,5977021.799791,2579502.77317,3780.771314,8526000.0,0.0,3654000.0,3654000.0,0.0,280000.0,0.0,140000.0,222489.8181868125,300000.0,False,False
88,1,0,1,NORMAL,0.007160902479283074,0.006924709986300776,0.0007769778874028249,9.216352994574345,7767520189.91627,2232479810.0837297,6045824.700796,2609403.110688,3867.728887,8624000.0,0.0,3696000.0,3696000.0,0.0,280000.0,0.0,140000.0,222489.8182766985,300000.0,False,False
89,1,0,1,NORMAL,0.007173519120113383,0.006940762188482235,0.0007872048944110838,9.112645476474034,7753858833.703359,2246141166.2966413,6114629.910939,2639309.182517,3955.676091,8722000.0,0.0,3738000.0,3738000.0,0.0,280000.0,0.0,140000.0,222489.81834341103,300000.0,False,False
90,2,0,1,NORMAL,0.007186157989518784,0.006956594175645883,0.000797465824812379,9.011242571065013,7740221504.807593,2259778495.1924067,6183437.430298,2669220.989757,4044.612959,8820000.0,0.0,3780000.0,3780000.0,0.0,280000.0,60253.52782831984,140000.0,222489.8183929244,300000.0,False,False
91,2,0,1,NORMAL,0.006802000651383919,0.006946620399887048,0.000804764326836515,8.452164720225877,7730684884.494744,2269315115.5052557,6229054.148882,2689197.056565,4134.205936,8884868.09758,0.0,3807800.613259,3807800.613246,0.0,185337.42166499997,61059.785398156615,92668.71083900002,222489.81842967277,300000.0,False,False
92,2,0,2,CONSERVADOR,0.004761400455968743,0.006805638468021351,0.0008116624023460112,5.866232613715376,7717050980.447959,2282949019.552041,6274706.265129,2709191.470993,4224.455531,8949784.574525,0.0,3835621.96053,3835621.960506,0.0,185475.648421,61876.24586140492,92737.824216,631009.4834397248,300000.0,False,False
