iteracion,vault_final_usd,supply_final,precio_luka_final,precio_kash_final,dia_activacion_b2,espiral_muerte,ruina_total,r_op_final
4055,360445435.83,3300000000.0,0.10922589,0.10922589,452,0,0,1936825.97
4056,102802867.74,3300000000.0,0.03115238,0.03115238,552,0,0,1790328.93
4057,112075595.86,3300000000.0,0.0339623,0.0339623,546,0,0,1958335.51
4058,330352399.35,3300000000.0,0.10010679,0.10010679,484,0,0,1995774.9
4059,226243061.36,3300000000.0,0.0685585,0.0685585,409,0,0,1854335.08
4060,695539099.13,3599823391.0,0.19321478,0.19321478,362,0,0,2236869.24
4061,198074561.45,3300000000.0,0.06002259,0.06002259,466,0,0,1842452.9
4062,352922793.59,3527888186.0,0.10003798,0.10003798,394,0,0,2003468.51
4063,694514013.82,3892983872.0,0.17840146,0.17840146,364,0,0,2556269.93
4064,122545129.15,3300000000.0,0.03713489,0.03713489,495,0,0,1991886.75
4065,130069372.47,3300000000.0,0.03941496,0.03941496,499,0,0,1855774.42
4066,272472748.87,3300000000.0,0.0825675,0.0825675,430,0,0,2071165.21
4067,575870584.79,3400330860.0,0.16935722,0.16935722,428,0,0,2344029.49
4068,163252104.39,3300000000.0,0.04947033,0.04947033,598,0,0,1791034.95
4069,368239267.37,3587164242.0,0.1026547,0.1026547,373,0,0,1937800.57
4070,217642226.32,3300000000.0,0.06595219,0.06595219,415,0,0,1916160.99
4071,142390967.52,3300000000.0,0.04314878,0.04314878,502,0,0,1849464.07
4072,106057061.35,3300000000.0,0.0321385,0.0321385,583,0,0,1874766.56
4073,113322986.04,3300000000.0,0.0343403,0.0343403,450,0,0,1985621.71
4074,115987118.69,3300000000.0,0.03514761,0.03514761,607,0,0,1784209.59
4075,430742527.65,3300000000.0,0.13052804,0.13052804,512,0,0,1840751.18
4076,95592557.96,3300000000.0,0.02896744,0.02896744,528,0,0,1878143.89
4077,163605363.78,3300000000.0,0.04957738,0.04957738,483,0,0,1980408.49
4078,125121133.31,3300000000.0,0.03791549,0.03791549,556,0,0,1834897.77
4079,115069851.96,3300000000.0,0.03486965,0.03486965,644,0,0,1882410.95
4080,226632117.69,3300000000.0,0.0686764,0.0686764,496,0,0,2019978.03
4081,109028747.6,3300000000.0,0.03303901,0.03303901,664,0,0,1780901.81
4082,99412667.34,3300000000.0,0.03012505,0.03012505,644,0,0,1869082.83
4083,115556897.94,3300000000.0,0.03501724,0.03501724,590,0,0,1764076.93
4084,158150035.77,3300000000.0,0.04792425,0.04792425,489,0,0,1888067.75
4085,106427965.8,3300000000.0,0.0322509,0.0322509,539,0,0,1833792.05
4086,184705624.41,3300000000.0,0.0559714,0.0559714,614,0,0,1712753.22
4087,583784145.89,3300000000.0,0.17690429,0.17690429,512,0,0,2480633.38
4088,357061584.32,3683502036.0,0.09693536,0.09693536,374,0,0,2504929.89
4089,455149318.77,3300000000.0,0.13792404,0.13792404,392,0,0,2322301.73
4090,367142958.41,3300000000.0,0.11125544,0.11125544,461,0,0,2409873.39
4091,395502871.81,3300000000.0,0.11984936,0.11984936,469,0,0,2183742.75
4092,200746373.55,3300000000.0,0.06083223,0.06083223,493,0,0,2037497.43
4093,208587359.36,3300000000.0,0.06320829,0.06320829,472,0,0,1997378.31
4094,208296527.07,3300000000.0,0.06312016,0.06312016,446,0,0,1852875.7
4095,105611642.0,3300000000.0,0.03200353,0.03200353,406,0,0,1962176.08
4096,94365472.15,3300000000.0,0.0285956,0.0285956,581,0,0,1828664.6
4097,187927109.97,3300000000.0,0.05694761,0.05694761,517,0,0,2000673.74
4098,185512612.43,3300000000.0,0.05621594,0.05621594,557,0,0,1821658.62
4099,137505014.15,3300000000.0,0.04166819,0.04166819,494,0,0,1958028.98
4100,380339546.86,3300000000.0,0.11525441,0.11525441,459,0,0,2083302.27
4101,511890275.67,3300000000.0,0.15511827,0.15511827,417,0,0,2117609.94
4102,129136129.17,3300000000.0,0.03913216,0.03913216,604,0,0,1888259.03
4103,106901717.2,3300000000.0,0.03239446,0.03239446,413,0,0,1942694.34
4104,161028045.17,3300000000.0,0.04879638,0.04879638,551,0,0,1969615.0
4105,118423987.99,3300000000.0,0.03588606,0.03588606,536,0,0,1951831.32
4106,246203078.94,3300000000.0,0.07460699,0.07460699,455,0,0,1853638.73
4107,183909264.67,3300000000.0,0.05573008,0.05573008,415,0,0,1876731.2
4108,103589132.14,3300000000.0,0.03139065,0.03139065,541,0,0,1728107.28
4109,138194760.53,3300000000.0,0.0418772,0.0418772,502,0,0,1888168.54
4110,128697037.62,3300000000.0,0.0389991,0.0389991,572,0,0,1823805.84
4111,102746364.65,3300000000.0,0.03113526,0.03113526,576,0,0,1824797.43
4112,703350866.64,3872207841.0,0.18164078,0.18164078,386,0,0,2388082.6
4113,174796067.48,3300000000.0,0.05296851,0.05296851,515,0,0,1810387.59
4114,647041928.74,3497126211.0,0.18502104,0.18502104,367,0,0,2828600.72
4115,131721923.71,3300000000.0,0.03991573,0.03991573,487,0,0,1724098.01
4116,114227428.98,3300000000.0,0.03461437,0.03461437,586,0,0,1874529.9
4117,577867932.98,3300000000.0,0.17511149,0.17511149,395,0,0,2462436.31
4118,228855717.95,3300000000.0,0.06935022,0.06935022,471,0,0,2080566.34
4119,222674437.8,3300000000.0,0.0674771,0.0674771,446,0,0,1871964.3
4120,90826782.79,3300000000.0,0.02752327,0.02752327,590,0,0,1867340.73
4121,262608226.17,3300000000.0,0.07957825,0.07957825,518,0,0,1942629.26
4122,172562940.42,3300000000.0,0.0522918,0.0522918,501,0,0,1869544.25
4123,923287021.72,3796153440.0,0.24321647,0.24321647,406,0,0,2578982.86
4124,185766531.88,3300000000.0,0.05629289,0.05629289,610,0,0,1895966.32
4125,92455362.18,3300000000.0,0.02801678,0.02801678,491,0,0,1852882.61
4126,499730271.7,3300000000.0,0.15143342,0.15143342,415,0,0,1928625.28
4127,208019559.89,3445083421.0,0.06038157,0.06038157,395,0,0,2007248.5
4128,414625031.36,3300000000.0,0.12564395,0.12564395,447,0,0,2039895.07
4129,209891626.89,3329948582.0,0.06303149,0.06303149,468,0,0,2071769.8
4130,312038259.58,3300000000.0,0.09455705,0.09455705,447,0,0,2034999.58
4131,352145701.11,3395714679.0,0.10370297,0.10370297,370,0,0,1948727.76
4132,322062129.7,3300000000.0,0.09759458,0.09759458,521,0,0,1937447.01
4133,91449448.85,3300000000.0,0.02771195,0.02771195,650,0,0,1804607.82
4134,518106585.6,3657690147.0,0.14164857,0.14164857,386,0,0,2568285.86
4135,645911828.8,3300000000.0,0.19573086,0.19573086,403,0,0,2241023.62
4136,377445422.97,3300000000.0,0.1143774,0.1143774,568,0,0,1973699.97
4137,190474862.57,3300000000.0,0.05771966,0.05771966,397,0,0,2033327.01
4138,102372798.77,3300000000.0,0.03102206,0.03102206,564,0,0,1884132.29
4139,101609955.93,3300000000.0,0.0307909,0.0307909,465,0,0,1966577.75
4140,144466729.52,3300000000.0,0.0437778,0.0437778,544,0,0,1967293.5
4141,135449840.2,3300000000.0,0.04104541,0.04104541,495,0,0,1894449.02
4142,307358772.98,3300000000.0,0.09313902,0.09313902,475,0,0,1887157.99
4143,120366253.68,3300000000.0,0.03647462,0.03647462,595,0,0,1731896.95
4144,231860265.37,3300000000.0,0.07026069,0.07026069,575,0,0,1902722.23
4145,297432124.63,3300000000.0,0.09013095,0.09013095,435,0,0,2014567.44
4146,187825951.26,3300000000.0,0.05691695,0.05691695,494,0,0,1806439.74
4147,103639991.39,3300000000.0,0.03140606,0.03140606,479,0,0,1926945.73
4148,318413370.41,3300000000.0,0.0964889,0.0964889,543,0,0,1903887.84
4149,140638325.23,3300000000.0,0.04261767,0.04261767,455,0,0,1936759.4
4150,89337179.74,3300000000.0,0.02707187,0.02707187,571,0,0,1778767.24
4151,281609068.65,3300000000.0,0.08533608,0.08533608,496,0,0,1801827.53
4152,160856521.06,3300000000.0,0.0487444,0.0487444,530,0,0,1877923.58
4153,191019603.78,3300000000.0,0.05788473,0.05788473,492,0,0,1996975.28
4154,575032632.08,3300000000.0,0.17425231,0.17425231,536,0,0,2040510.23
4155,282353741.17,3300000000.0,0.08556174,0.08556174,556,0,0,1782849.29
4156,200050782.94,3300000000.0,0.06062145,0.06062145,597,0,0,1839414.38
4157,136157198.63,3300000000.0,0.04125976,0.04125976,440,0,0,1874083.21
4158,742507314.23,3300000000.0,0.22500222,0.22500222,430,0,0,2408584.29
4159,108485453.14,3300000000.0,0.03287438,0.03287438,516,0,0,1802406.4
4160,194502834.28,3300000000.0,0.05894025,0.05894025,409,0,0,1823130.21
4161,293668373.69,3300000000.0,0.08899042,0.08899042,658,0,0,1834243.75
4162,327272677.97,3300000000.0,0.09917354,0.09917354,385,0,0,1934877.32
4163,147615741.32,3300000000.0,0.04473204,0.04473204,590,0,0,1827356.15
4164,102943575.95,3300000000.0,0.03119502,0.03119502,459,0,0,1821383.31
4165,292868918.26,3300000000.0,0.08874816,0.08874816,470,0,0,2058473.19
4166,145051770.73,3300000000.0,0.04395508,0.04395508,429,0,0,1975177.52
4167,102279273.37,3300000000.0,0.03099372,0.03099372,624,0,0,1846388.54
4168,373965888.57,3300000000.0,0.113323,0.113323,502,0,0,2020209.73
4169,494243398.82,3300000000.0,0.14977073,0.14977073,520,0,0,2063763.7
4170,109495698.4,3300000000.0,0.03318051,0.03318051,424,0,0,1874652.49
4171,132109736.96,3300000000.0,0.04003325,0.04003325,510,0,0,1929731.99
4172,282648616.53,3300000000.0,0.0856511,0.0856511,581,0,0,1932999.59
4173,122467975.55,3300000000.0,0.03711151,0.03711151,318,0,0,1805646.65
4174,1318899517.01,3440822309.0,0.38330939,0.38330939,416,0,0,2682024.2
4175,2121692451.36,3300000000.0,0.64293711,0.64293711,474,0,0,2710327.27
4176,115897186.05,3300000000.0,0.03512036,0.03512036,575,0,0,1789033.1
4177,182045773.12,3300000000.0,0.05516539,0.05516539,532,0,0,1856510.12
4178,143946703.67,3300000000.0,0.04362021,0.04362021,507,0,0,1917823.7
4179,106286908.47,3300000000.0,0.03220815,0.03220815,536,0,0,1857421.96
4180,116364232.21,3300000000.0,0.03526189,0.03526189,480,0,0,1837673.52
4181,308836073.16,3300000000.0,0.09358669,0.09358669,421,0,0,1931051.26
4182,125521534.08,3300000000.0,0.03803683,0.03803683,509,0,0,1897263.34
4183,158095832.06,3300000000.0,0.04790783,0.04790783,529,0,0,1781268.53
4184,163255802.35,3300000000.0,0.04947146,0.04947146,442,0,0,2049278.08
4185,467854826.92,3648906298.0,0.12821782,0.12821782,383,0,0,2121036.29
4186,119594455.39,3300000000.0,0.03624074,0.03624074,480,0,0,1818293.46
4187,195918941.05,3300000000.0,0.05936938,0.05936938,566,0,0,1850794.67
4188,318649254.96,3300000000.0,0.09656038,0.09656038,501,0,0,1886499.4
4189,211312018.57,3300000000.0,0.06403395,0.06403395,526,0,0,1795709.0
4190,189052921.95,3300000000.0,0.05728876,0.05728876,419,0,0,1882946.84
4191,182442975.05,3300000000.0,0.05528575,0.05528575,467,0,0,2141700.81
4192,379281748.32,3407837160.0,0.11129691,0.11129691,413,0,0,2452437.64
4193,296496109.57,3300000000.0,0.08984731,0.08984731,446,0,0,1911771.57
4194,170966646.8,3300000000.0,0.05180807,0.05180807,450,0,0,1968127.73
4195,143784730.76,3300000000.0,0.04357113,0.04357113,573,0,0,1948135.24
4196,136338878.89,3300000000.0,0.04131481,0.04131481,407,0,0,2010324.65
4197,1067863704.1,3300000000.0,0.32359506,0.32359506,392,0,0,2703838.77
4198,238636143.92,3300000000.0,0.07231398,0.07231398,532,0,0,1788597.74
4199,136276354.19,3300000000.0,0.04129586,0.04129586,476,0,0,1974205.74
4200,127584538.34,3300000000.0,0.03866198,0.03866198,555,0,0,1947366.59
4201,417711501.18,3300000000.0,0.12657924,0.12657924,539,0,0,1848919.55
4202,103061574.46,3300000000.0,0.03123078,0.03123078,452,0,0,1908576.02
4203,360062106.88,3418155235.0,0.10533814,0.10533814,412,0,0,2112658.51
4204,102304947.84,3300000000.0,0.0310015,0.0310015,442,0,0,1979148.48
4205,94665941.12,3300000000.0,0.02868665,0.02868665,715,0,0,1693964.94
4206,137186232.58,3300000000.0,0.04157159,0.04157159,461,0,0,1956070.38
4207,334606587.5,3300000000.0,0.10139594,0.10139594,455,0,0,2020870.44
4208,566289757.14,3300000000.0,0.17160296,0.17160296,386,0,0,1998987.25
4209,184026689.21,3300000000.0,0.05576566,0.05576566,510,0,0,1820563.06
4210,105067955.25,3300000000.0,0.03183877,0.03183877,583,0,0,1693407.65
4211,97187702.86,3300000000.0,0.02945082,0.02945082,540,0,0,1783738.43
4212,751010868.93,3300000000.0,0.22757905,0.22757905,415,0,0,2184908.34
4213,90987747.0,3300000000.0,0.02757204,0.02757204,655,0,0,1761411.72
4214,122464278.12,3300000000.0,0.03711039,0.03711039,565,0,0,1804998.36
4215,124490045.58,3300000000.0,0.03772426,0.03772426,507,0,0,1902175.88
4216,241254007.23,4063458137.0,0.0593716,0.0593716,354,0,0,2072020.79
4217,109607856.52,3300000000.0,0.0332145,0.0332145,510,0,0,1907711.18
4218,557199405.26,4290640873.0,0.12986391,0.12986391,357,0,0,2613087.92
4219,130916391.83,3300000000.0,0.03967163,0.03967163,525,0,0,1855748.43
4220,139616898.77,3300000000.0,0.04230815,0.04230815,472,0,0,1920916.91
4221,486905838.3,3503557287.0,0.1389747,0.1389747,372,0,0,2168782.21
4222,171421501.09,3300000000.0,0.05194591,0.05194591,494,0,0,1916583.33
4223,298641497.7,3601500136.0,0.08292142,0.08292142,345,0,0,2198820.96
4224,108930837.18,3300000000.0,0.03300934,0.03300934,513,0,0,1881548.06
4225,228212656.74,3409725820.0,0.06692991,0.06692991,451,0,0,2096281.91
4226,135381190.64,3300000000.0,0.0410246,0.0410246,448,0,0,1870090.81
4227,87062410.27,3300000000.0,0.02638255,0.02638255,669,0,0,1753850.96
4228,118806906.72,3300000000.0,0.03600209,0.03600209,602,0,0,1859015.21
4229,374373935.26,3300000000.0,0.11344665,0.11344665,500,0,0,1814910.68
4230,326737736.43,3300000000.0,0.09901144,0.09901144,549,0,0,1930790.89
4231,346376381.31,3300000000.0,0.10496254,0.10496254,473,0,0,1920341.63
4232,175855939.99,3300000000.0,0.05328968,0.05328968,525,0,0,1756277.38
4233,89588160.79,3300000000.0,0.02714793,0.02714793,479,0,0,1810829.32
4234,262424195.66,3300000000.0,0.07952248,0.07952248,418,0,0,2139420.26
4235,311386487.02,3300000000.0,0.09435954,0.09435954,420,0,0,1864524.45
4236,129023521.46,3300000000.0,0.03909804,0.03909804,506,0,0,1823590.4
4237,232193795.89,3300000000.0,0.07036176,0.07036176,411,0,0,1948223.36
4238,138594914.19,3300000000.0,0.04199846,0.04199846,638,0,0,1694552.28
4239,102921564.11,3300000000.0,0.03118835,0.03118835,535,0,0,1808581.05
4240,197510706.24,3300000000.0,0.05985173,0.05985173,537,0,0,1921739.85
4241,154671041.24,3300000000.0,0.04687001,0.04687001,402,0,0,1968149.88
4242,1224818970.46,3300000000.0,0.37115726,0.37115726,467,0,0,2302863.98
4243,246427000.64,3300000000.0,0.07467485,0.07467485,426,0,0,2099223.09
4244,423707145.08,3300000000.0,0.1283961,0.1283961,395,0,0,2024623.33
4245,150115910.92,3300000000.0,0.04548967,0.04548967,578,0,0,1800972.38
4246,884394864.46,3300000000.0,0.26799844,0.26799844,446,0,0,2501593.32
4247,154601289.97,3300000000.0,0.04684888,0.04684888,464,0,0,1832307.92
4248,264430487.92,3300000000.0,0.08013045,0.08013045,462,0,0,1875766.45
4249,542532192.27,3300000000.0,0.16440369,0.16440369,442,0,0,2350781.39
4250,203110275.4,3300000000.0,0.06154857,0.06154857,473,0,0,2027459.33
4251,472169037.15,3300000000.0,0.14308153,0.14308153,470,0,0,2154679.39
4252,110656869.99,3300000000.0,0.03353238,0.03353238,561,0,0,1946653.74
4253,2102912698.96,4539495767.0,0.46324808,0.46324808,318,0,0,2741333.79
4254,98468786.08,3300000000.0,0.02983903,0.02983903,581,0,0,1920802.39
4255,105870205.54,3300000000.0,0.03208188,0.03208188,462,0,0,1913764.51
4256,417016853.63,3993498933.0,0.10442393,0.10442393,374,0,0,2367361.69
4257,297523442.04,3300000000.0,0.09015862,0.09015862,499,0,0,1972823.71
4258,93113705.51,3300000000.0,0.02821627,0.02821627,635,0,0,1837215.28
4259,505989276.69,3447038646.0,0.14678956,0.14678956,433,0,0,2508015.37
4260,432801861.07,3501423254.0,0.12360741,0.12360741,379,0,0,2215045.11
4261,244174069.3,3300000000.0,0.07399214,0.07399214,407,0,0,2150262.79
4262,189238228.34,3300000000.0,0.05734492,0.05734492,523,0,0,1832744.28
4263,127189435.69,3300000000.0,0.03854225,0.03854225,548,0,0,1815254.11
4264,318721464.97,3300000000.0,0.09658226,0.09658226,436,0,0,2007402.4
4265,100491086.36,3300000000.0,0.03045184,0.03045184,631,0,0,1827579.26
4266,107239817.05,3300000000.0,0.03249691,0.03249691,620,0,0,1836449.88
4267,201711841.51,3428296604.0,0.05883734,0.05883734,357,0,0,2001064.16
4268,502861031.21,3300000000.0,0.15238213,0.15238213,436,0,0,2046027.02
4269,322234607.72,3300000000.0,0.09764685,0.09764685,495,0,0,1875558.05
4270,445151385.02,3300000000.0,0.13489436,0.13489436,537,0,0,1842515.82
4271,182310207.22,3300000000.0,0.05524552,0.05524552,461,0,0,1899692.12
4272,132365668.05,3300000000.0,0.04011081,0.04011081,540,0,0,1896252.19
4273,108996164.33,3300000000.0,0.03302914,0.03302914,689,0,0,1832057.38
4274,317904481.59,3300000000.0,0.09633469,0.09633469,468,0,0,1898310.46
4275,347787816.48,3300000000.0,0.10539025,0.10539025,469,0,0,1891602.52
4276,169795248.62,3300000000.0,0.05145311,0.05145311,492,0,0,1838484.03
4277,594755003.57,3300000000.0,0.18022879,0.18022879,450,0,0,2240050.48
4278,948726285.93,3421349330.0,0.27729594,0.27729594,413,0,0,2725115.69
4279,121680092.46,3300000000.0,0.03687276,0.03687276,534,0,0,1920847.37
4280,130829680.78,3300000000.0,0.03964536,0.03964536,487,0,0,2026236.72
4281,209099718.41,3300000000.0,0.06336355,0.06336355,471,0,0,1914481.11
4282,197649385.94,3300000000.0,0.05989375,0.05989375,602,0,0,1753494.22
4283,164658401.4,3618509265.0,0.04550449,0.04550449,383,0,0,2062770.56
4284,219373061.0,3300000000.0,0.06647669,0.06647669,493,0,0,1940780.13
4285,119916224.3,3300000000.0,0.03633825,0.03633825,507,0,0,1801470.34
4286,165712495.73,3300000000.0,0.05021591,0.05021591,539,0,0,1888121.77
4287,387959572.85,3300000000.0,0.11756351,0.11756351,423,0,0,2193201.87
4288,156016980.22,3300000000.0,0.04727787,0.04727787,523,0,0,1913456.69
4289,131127948.29,3300000000.0,0.03973574,0.03973574,496,0,0,1867940.69
4290,152968549.74,3300000000.0,0.04635411,0.04635411,524,0,0,1855956.27
4291,191101170.31,3300000000.0,0.05790945,0.05790945,476,0,0,1839258.8
4292,187189169.54,3300000000.0,0.05672399,0.05672399,395,0,0,2083451.51
4293,172938365.12,3441027154.0,0.05025777,0.05025777,391,0,0,2108077.57
4294,105718565.14,3300000000.0,0.03203593,0.03203593,568,0,0,1895170.75
4295,132139450.63,3300000000.0,0.04004226,0.04004226,407,0,0,1805342.08
4296,155342662.34,3300000000.0,0.04707353,0.04707353,460,0,0,1903679.25
4297,116873772.05,3300000000.0,0.03541629,0.03541629,367,0,0,1933256.3
4298,109416519.48,3300000000.0,0.03315652,0.03315652,605,0,0,1840107.73
4299,527971108.52,3300000000.0,0.15999125,0.15999125,463,0,0,2301980.04
4300,304763846.61,3300000000.0,0.09235268,0.09235268,349,0,0,1986699.66
4301,153362670.03,3300000000.0,0.04647354,0.04647354,605,0,0,1859593.73
4302,200518871.4,3300000000.0,0.06076329,0.06076329,387,0,0,2026974.07
4303,764987373.36,3300000000.0,0.23181436,0.23181436,510,0,0,2398014.06
4304,140971991.47,3300000000.0,0.04271879,0.04271879,537,0,0,1895758.79
4305,140103441.64,3300000000.0,0.04245559,0.04245559,607,0,0,1814157.32
4306,174511973.06,3300744366.0,0.05287049,0.05287049,415,0,0,2249402.85
4307,211775904.96,3586317085.0,0.05905108,0.05905108,398,0,0,2207945.32
4308,244048340.08,3300000000.0,0.07395404,0.07395404,461,0,0,1846935.26
4309,179762930.5,3300000000.0,0.05447362,0.05447362,481,0,0,1921643.03
4310,261497397.38,3300000000.0,0.07924164,0.07924164,485,0,0,2071188.61
4311,86529339.64,3300000000.0,0.02622101,0.02622101,721,0,0,1811080.83
4312,340376637.46,3300000000.0,0.10314444,0.10314444,456,0,0,1912710.46
4313,229862014.49,3300000000.0,0.06965516,0.06965516,429,0,0,2064462.57
4314,105987152.25,3300000000.0,0.03211732,0.03211732,581,0,0,1824487.49
4315,197624547.26,3300000000.0,0.05988623,0.05988623,459,0,0,1962285.41
4316,1170163599.55,3300000000.0,0.35459503,0.35459503,459,0,0,2601735.01
4317,120533677.1,3300000000.0,0.03652536,0.03652536,462,0,0,1977423.63
4318,170977639.61,3300000000.0,0.05181141,0.05181141,498,0,0,1985005.89
4319,108660689.01,3300000000.0,0.03292748,0.03292748,563,0,0,1858791.32
4320,102004734.89,3300000000.0,0.03091053,0.03091053,512,0,0,1842766.93
4321,277038576.45,3300000000.0,0.08395108,0.08395108,451,0,0,1869906.56
4322,118504969.46,3300000000.0,0.0359106,0.0359106,566,0,0,1733834.21
4323,2634288730.16,3945554613.0,0.66765993,0.66765993,352,0,0,2772866.54
4324,112480484.46,3300000000.0,0.034085,0.034085,652,0,0,1793258.11
4325,166744442.46,3300000000.0,0.05052862,0.05052862,581,0,0,1734303.18
4326,169668102.12,3300000000.0,0.05141458,0.05141458,475,0,0,1904248.81
4327,98086324.66,3300000000.0,0.02972313,0.02972313,664,0,0,1707138.36
4328,152834051.56,3300000000.0,0.04631335,0.04631335,405,0,0,1926214.5
4329,136951914.97,3300000000.0,0.04150058,0.04150058,438,0,0,1960588.49
4330,93902833.16,3300000000.0,0.0284554,0.0284554,626,0,0,1798668.11
4331,446389479.52,4208838591.0,0.10606001,0.10606001,334,0,0,2211351.91
4332,155483636.85,3300000000.0,0.04711625,0.04711625,483,0,0,2032876.4
4333,409660077.58,3336804933.0,0.12277016,0.12277016,382,0,0,2104385.12
4334,105904813.87,3300000000.0,0.03209237,0.03209237,560,0,0,1824108.38
4335,99910049.79,3300000000.0,0.03027577,0.03027577,602,0,0,1849979.89
4336,448213857.78,3424126114.0,0.13089876,0.13089876,421,0,0,2273897.69
4337,108788266.35,3300000000.0,0.03296614,0.03296614,614,0,0,1915787.15
4338,163904759.07,3300000000.0,0.04966811,0.04966811,523,0,0,1873448.08
4339,1192125015.45,3801405333.0,0.31360113,0.31360113,396,0,0,2639381.47
4340,604112855.35,3837767102.0,0.15741259,0.15741259,403,0,0,2553946.24
4341,112224540.87,3300000000.0,0.03400744,0.03400744,580,0,0,1826230.74
4342,91214568.68,3300000000.0,0.02764078,0.02764078,572,0,0,1882803.97
4343,292884386.0,3300000000.0,0.08875284,0.08875284,542,0,0,2005619.86
4344,279014839.07,3300000000.0,0.08454995,0.08454995,566,0,0,1883913.58
4345,191414804.92,3300000000.0,0.05800449,0.05800449,418,0,0,1892544.43
4346,148035499.45,3300000000.0,0.04485924,0.04485924,529,0,0,1939819.05
4347,452412136.3,3892230269.0,0.11623468,0.11623468,334,0,0,1997003.09
4348,90099408.52,3300000000.0,0.02730285,0.02730285,498,0,0,1817671.49
4349,377943673.27,3309626838.0,0.11419525,0.11419525,402,0,0,2151341.28
4350,113012323.7,3300000000.0,0.03424616,0.03424616,505,0,0,1879904.76
4351,229922698.63,3300000000.0,0.06967355,0.06967355,588,0,0,1965385.35
4352,249873502.04,3300000000.0,0.07571924,0.07571924,563,0,0,1841190.35
4353,125850690.95,3300000000.0,0.03813657,0.03813657,525,0,0,1781970.33
4354,134237000.93,3300000000.0,0.04067788,0.04067788,530,0,0,1892468.62
4355,146137295.5,3300000000.0,0.04428403,0.04428403,586,0,0,1806746.06
4356,218254610.92,3300000000.0,0.06613776,0.06613776,456,0,0,1846409.68
4357,916683566.88,3367479943.0,0.27221649,0.27221649,416,0,0,2704852.3
4358,217556468.08,3300000000.0,0.0659262,0.0659262,432,0,0,1915301.38
4359,316692926.32,3300000000.0,0.09596755,0.09596755,443,0,0,1998609.3
4360,181330742.43,3300000000.0,0.05494871,0.05494871,442,0,0,2022501.77
4361,556700635.01,3300000000.0,0.16869716,0.16869716,472,0,0,2094184.31
4362,104780263.27,3300000000.0,0.03175159,0.03175159,419,0,0,1855795.99
4363,501696089.24,3859437947.0,0.12999201,0.12999201,358,0,0,2183475.26
4364,674374459.52,3300000000.0,0.2043559,0.2043559,524,0,0,2209364.17
4365,103456617.59,3300000000.0,0.03135049,0.03135049,471,0,0,1908043.63
4366,165662471.15,3300000000.0,0.05020075,0.05020075,485,0,0,1966194.98
4367,165618782.55,3300000000.0,0.05018751,0.05018751,463,0,0,1986518.41
4368,255359908.0,3300000000.0,0.07738179,0.07738179,457,0,0,1918843.08
4369,91383002.88,3300000000.0,0.02769182,0.02769182,511,0,0,1880198.45
4370,110848416.82,3300000000.0,0.03359043,0.03359043,542,0,0,1807350.38
4371,127849752.45,3300000000.0,0.03874235,0.03874235,517,0,0,1823475.14
4372,124076454.56,3300000000.0,0.03759893,0.03759893,514,0,0,1828366.1
4373,142745494.73,3409017065.0,0.04187292,0.04187292,353,0,0,2038729.33
4374,152829756.7,3300000000.0,0.04631205,0.04631205,542,0,0,1927805.13
4375,127366262.0,3300000000.0,0.03859584,0.03859584,616,0,0,1889651.16
4376,130856352.3,3300000000.0,0.03965344,0.03965344,380,0,0,1965532.54
4377,1582072538.98,3404741780.0,0.46466741,0.46466741,432,0,0,2499486.59
4378,145019730.98,3300000000.0,0.04394537,0.04394537,484,0,0,1975107.78
4379,185219336.16,3300000000.0,0.05612707,0.05612707,491,0,0,1919039.06
4380,124676425.16,3300000000.0,0.03778073,0.03778073,491,0,0,1939589.39
4381,123114428.86,3300000000.0,0.0373074,0.0373074,507,0,0,1914174.48
4382,112772287.81,3300000000.0,0.03417342,0.03417342,476,0,0,1913121.24
4383,130698448.51,3300000000.0,0.03960559,0.03960559,513,0,0,1898327.06
4384,161679323.6,3300000000.0,0.04899373,0.04899373,549,0,0,1886271.21
4385,90302532.26,3300000000.0,0.0273644,0.0273644,544,0,0,1812271.0
4386,185845696.02,3300000000.0,0.05631688,0.05631688,513,0,0,2003813.29
4387,463516939.4,3300000000.0,0.14045968,0.14045968,467,0,0,1936701.55
4388,408199181.26,3300000000.0,0.12369672,0.12369672,419,0,0,2344468.05
4389,99904585.09,3300000000.0,0.03027412,0.03027412,512,0,0,1773136.78
4390,303345439.04,3300000000.0,0.09192286,0.09192286,505,0,0,2007773.63
4391,126100661.64,3300000000.0,0.03821232,0.03821232,608,0,0,1794585.63
4392,713293558.21,3404086801.0,0.20954036,0.20954036,441,0,0,2838183.68
4393,218895318.53,3632932554.0,0.06025306,0.06025306,407,0,0,2101881.75
4394,153401187.33,3300000000.0,0.04648521,0.04648521,486,0,0,1979733.29
4395,553595955.73,3300000000.0,0.16775635,0.16775635,495,0,0,2540036.16
4396,112791405.04,3300000000.0,0.03417921,0.03417921,577,0,0,1922497.7
4397,1454908044.56,3300000000.0,0.44088123,0.44088123,407,0,0,2666968.97
4398,132704117.3,3300000000.0,0.04021337,0.04021337,568,0,0,1866494.86
4399,218423858.91,3300000000.0,0.06618905,0.06618905,575,0,0,1802498.93
4400,95042837.13,3300000000.0,0.02880086,0.02880086,544,0,0,1879933.28
4401,135586175.47,3300000000.0,0.04108672,0.04108672,441,0,0,1767109.02
4402,179910895.96,3300000000.0,0.05451845,0.05451845,495,0,0,1903656.67
